Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
036120,KR7036120004,SCI평가정보,KOSDAQ,중견기업부,2540,2,-5,-0.2,2520,2560,2485,95732,241599920,90170000000,35500000,KSQ
168360,KR7168360006,펨트론,KOSDAQ,벤처기업부,4230,1,100,2.42,4165,4305,4160,78095,331853840,90049441320,21288284,KSQ
225220,KR7225220003,제놀루션,KOSDAQ,벤처기업부,4690,2,-110,-2.29,4760,5090,4560,2704730,12985904940,90001198490,19190021,KSQ
123420,KR7123420002,위메이드플레이,KOSDAQ,우량기업부,7830,1,100,1.29,7750,7910,7750,6065,47568370,89808862860,11469842,KSQ
058860,KR7058860008,KTis,KOSPI,,2580,1,10,0.39,2565,2585,2565,10628,27398255,89789160000,34802000,STK
006140,KR7006140008,피제이전자,KOSDAQ,우량기업부,5970,1,40,0.67,5890,5970,5890,3636,21610920,89550000000,15000000,KSQ
005740,KR7005740006,크라운해태홀딩스,KOSPI,,6030,1,10,0.17,6030,6070,6030,11427,69136350,89529502410,14847347,STK
096630,KR7096630009,에스코넥,KOSDAQ,중견기업부,1132,1,28,2.54,1104,1158,1104,128365,145676605,89487096060,79052205,KSQ
052790,KR7052790003,액토즈소프트,KOSDAQ,우량기업부,7890,2,-40,-0.5,7850,7900,7850,1127,8852770,89398733820,11330638,KSQ
122310,KR7122310006,제노레이,KOSDAQ,우량기업부,6140,1,30,0.49,6190,6190,6060,2266,13840000,89360602160,14553844,KSQ
446540,KR7446540007,메가터치,KOSDAQ,중견기업부,4295,1,60,1.42,4235,4380,4235,45855,197384655,89211445000,20771000,KSQ
451220,KR7451220008,아이엠티,KOSDAQ,기술성장기업부,11320,1,520,4.81,11100,11660,11000,73647,841106190,89140596520,7874611,KSQ
004650,KR7004650008,창해에탄올,KOSDAQ,중견기업부,9670,2,-100,-1.02,9830,9830,9560,13176,127455420,88875857950,9190885,KSQ
153710,KR7153710009,옵티팜,KOSDAQ,기술성장기업부,6040,3,0,0.0,5970,6070,5970,1915,11589960,88606546320,14669958,KSQ
241520,KR7241520006,DSC인베스트먼트,KOSDAQ,중견기업부,3220,1,60,1.9,3210,3295,3210,160882,523161845,88537522500,27496125,KSQ
460940,KR7460940000,피앤에스미캐닉스,KOSDAQ,기술성장기업부,13680,1,300,2.24,13600,13920,13550,122130,1674278680,88533403200,6471740,KSQ
059120,KR7059120006,아진엑스텍,KOSDAQ,벤처기업부,9070,1,190,2.14,8900,9250,8900,51132,466631730,88419765720,9748596,KSQ
027830,KR7027830009,대성창투,KOSDAQ,중견기업부,1637,1,27,1.68,1638,1647,1611,37478,61451215,88398000000,54000000,KSQ
011320,KR7011320009,유니크,KOSDAQ,우량기업부,4570,1,65,1.44,4475,4620,4450,115819,523176265,88295576150,19320695,KSQ
141000,KR7141000000,비아트론,KOSDAQ,우량기업부,7280,1,60,0.83,7210,7310,7210,327,2360360,88195088800,12114710,KSQ
067830,KR7067830000,세이브존I&C,KOSPI,,2140,1,5,0.23,2135,2150,2135,10193,21823725,87827515300,41040895,STK
093190,KR7093190007,빅솔론,KOSDAQ,우량기업부,4560,1,85,1.9,4490,4580,4480,28820,130574510,87729406800,19238905,KSQ
351330,KR7351330006,이삭엔지니어링,KOSDAQ,벤처기업부,10580,1,440,4.34,10140,10690,10140,27298,286850290,87692541600,8288520,KSQ
127980,KR7127980001,화인써키트,KOSDAQ,중견기업부,7390,1,30,0.41,7360,7430,7320,2078,15295960,87502654760,11840684,KSQ
036640,KR7036640001,HRS,KOSDAQ,우량기업부,5340,1,10,0.19,5330,5410,5330,13887,74513000,87334632000,16354800,KSQ
053450,KR7053450003,세코닉스,KOSDAQ,우량기업부,5900,1,40,0.68,5850,6000,5850,15108,89719680,87277537700,14792803,KSQ
216050,KR7216050005,인크로스,KOSDAQ,우량기업부,6780,2,-10,-0.15,6800,6840,6700,11414,76945030,87077045160,12843222,KSQ
348350,KR7348350000,위드텍,KOSDAQ,우량기업부,8530,1,700,8.94,8060,8610,7930,77139,646741600,86866108000,10183600,KSQ
099220,KR7099220006,SDN,KOSDAQ,중견기업부,1545,1,33,2.18,1570,1580,1522,565940,883086004,86785447995,56171811,KSQ
145210,KR7145210001,다이나믹디자인,KOSPI,,5000,2,-130,-2.53,5150,5330,4990,49844,252189420,86505465000,17301093,STK
265560,KR7265560003,영화테크,KOSDAQ,우량기업부,8090,2,-30,-0.37,8220,8220,8010,6101,49253460,86483556200,10690180,KSQ
044820,KR7044820009,코스맥스비티아이,KOSPI,,9000,2,-90,-0.99,9090,9090,8550,3243,28840330,86435289000,9603921,STK
020710,KR7020710000,시공테크,KOSDAQ,우량기업부,4305,2,-10,-0.23,4340,4340,4280,8966,38703185,86306510850,20047970,KSQ
234100,KR7234100006,폴라리스세원,KOSDAQ,우량기업부,1586,1,75,4.96,1513,1590,1513,144832,227974464,86189977328,54344248,KSQ
357580,KR7357580000,아모센스,KOSDAQ,기술성장기업부,7680,2,-100,-1.29,7840,7890,7680,6314,49161400,86171627520,11220264,KSQ
208140,KR7208140004,정다운,KOSDAQ,우량기업부,2635,1,20,0.76,2605,2640,2600,35670,93369015,86122988210,32684246,KSQ
104540,KR7104540000,코렌텍,KOSDAQ,기술성장기업부,6730,1,10,0.15,6720,6800,6720,1470,9932090,86048030200,12785740,KSQ
049430,KR7049430002,코메론,KOSDAQ,우량기업부,9510,1,110,1.17,9340,9600,9340,3618,34251750,86046480000,9048000,KSQ
322180,KR7322180001,티라유텍,KOSDAQ,중견기업부,5190,1,40,0.78,5110,5260,5110,38561,200287170,85736075250,16519475,KSQ
017510,KR7017510009,세명전기,KOSDAQ,중견기업부,5620,1,90,1.63,5660,5810,5620,161296,923407450,85682520000,15246000,KSQ
306620,KR7306620006,네온테크,KOSDAQ,벤처기업부,2010,3,0,0.0,2020,2040,2000,10714,21552290,85642379490,42608149,KSQ
105740,KR7105740005,디케이락,KOSDAQ,우량기업부,8430,1,300,3.69,8320,8570,8290,138567,1175157560,85619404590,10156513,KSQ
200230,KR7200230001,텔콘RF제약,KOSDAQ,중견기업부,711,1,3,0.42,709,715,707,31311,22261984,85497917085,120250235,KSQ
251630,KR7251630000,브이원텍,KOSDAQ,우량기업부,5360,1,90,1.71,5290,5430,5290,8900,47970580,85453868960,15942886,KSQ
465770,KR7465770006,STX그린로지스,KOSPI,,11900,2,-200,-1.65,12020,12290,11900,129601,1569822450,85335280800,7171032,STK
369370,KR7369370002,블리츠웨이스튜디오,KOSDAQ,벤처기업부,1706,2,-9,-0.52,1698,1707,1693,148,252305,85081480166,49871911,KSQ
263540,KR7263540007,어스앤에어로스페이스,KOSDAQ,관리종목(소속부없음),5950,0,0,0.0,0,0,0,0,0,85049841450,14294091,KSQ
352700,KR7352700009,씨앤투스,KOSDAQ,우량기업부,3115,2,-40,-1.27,3160,3175,3110,46517,145646185,84967540385,27276899,KSQ
407400,KR7407400001,꿈비,KOSDAQ,벤처기업부,6930,1,100,1.46,6890,7040,6860,40927,285554780,84958154820,12259474,KSQ
115160,KR7115160004,휴맥스,KOSDAQ,중견기업부,1931,1,29,1.52,1902,1977,1902,136655,264336051,84906309444,43970124,KSQ
003780,KR7003780004,진양산업,KOSPI,,6530,2,-10,-0.15,6540,6630,6470,7086,46202400,84890000000,13000000,STK
307930,KR7307930008,컴퍼니케이,KOSDAQ,중견기업부,5430,1,100,1.88,5290,5430,5290,16927,90789600,84762300000,15610000,KSQ
007590,KR7007590003,동방아그로,KOSPI,,6210,1,20,0.32,6200,6210,6180,680,4208910,84565153170,13617577,STK
270870,KR7270870009,뉴트리,KOSDAQ,우량기업부,9190,1,40,0.44,9080,9370,9080,39701,364612200,84550058560,9200224,KSQ
340930,KR7340930007,유일에너테크,KOSDAQ,벤처기업부,2465,1,65,2.71,2380,2515,2380,34891,85887555,84313969250,34204450,KSQ
103840,KR7103840005,우양,KOSDAQ,중견기업부,5150,1,10,0.19,5120,5270,5100,48354,250644820,84287104200,16366428,KSQ
036090,KR7036090009,위지트,KOSDAQ,중견기업부,711,1,7,0.99,706,715,706,308593,219034555,84176913924,118392284,KSQ
050110,KR7050110006,캠시스,KOSDAQ,중견기업부,1140,1,15,1.33,1132,1149,1128,77566,88363425,84159494520,73824118,KSQ
321370,KR7321370009,센서뷰,KOSDAQ,기술성장기업부,3190,1,85,2.74,3095,3215,3080,102619,323643815,84036546550,26343745,KSQ
101170,KR7101170009,우림피티에스,KOSDAQ,우량기업부,6220,1,240,4.01,6070,6470,6070,156830,993289650,83970000000,13500000,KSQ
338100,KR7338100001,NH프라임리츠,KOSPI,,4495,2,-25,-0.55,4530,4530,4495,26790,120881060,83876700000,18660000,STK
023440,KR7023440001,제이스코홀딩스,KOSDAQ,중견기업부,1429,2,-7,-0.49,1436,1464,1420,54574,78950447,83864451790,58687510,KSQ
204840,KR7204840003,지엘팜텍,KOSDAQ,기술성장기업부,1093,1,4,0.37,1082,1096,1082,37494,40884818,83832437642,76699394,KSQ
109960,KR7109960005,AP헬스케어,KOSDAQ,중견기업부,734,1,4,0.55,726,745,720,61369,44965111,83788426046,114153169,KSQ
296160,KR7296160005,프로젠,KONEX,일반기업부,7250,1,40,0.55,7290,7320,7210,1868,13562150,83768406750,11554263,KNX
036670,KR7036670008,KCI,KOSDAQ,우량기업부,7430,1,10,0.13,7420,7440,7320,13276,98062770,83736100000,11270000,KSQ
109860,KR7109860007,동일금속,KOSDAQ,우량기업부,9200,1,20,0.22,9240,9240,9180,1069,9814480,83720000000,9100000,KSQ
308080,KR7308080001,바이젠셀,KOSDAQ,기술성장기업부,4345,2,-50,-1.14,4400,4415,4330,20527,89977805,83700950300,19263740,KSQ
004960,KR7004960001,한신공영,KOSPI,,7220,1,100,1.4,7120,7220,7110,6038,43196240,83540468440,11570702,STK
376930,KR7376930004,노을,KOSDAQ,기술성장기업부,2260,2,-5,-0.22,2250,2285,2225,87044,195506255,83500355600,36947060,KSQ
038880,KR7038880001,아이에이,KOSDAQ,중견기업부,264,1,2,0.76,263,275,260,1992012,534040008,83248361328,315334702,KSQ
304840,KR7304840002,피플바이오,KOSDAQ,기술성장기업부,3940,2,-25,-0.63,3975,4000,3915,97261,384861290,83092488160,21089464,KSQ
317850,KR7317850006,대모,KOSDAQ,벤처기업부,9980,1,160,1.63,9890,10090,9820,157495,1572247590,83077711600,8324420,KSQ
126880,KR7126880004,제이엔케이글로벌,KOSDAQ,우량기업부,3580,1,20,0.56,3560,3610,3560,21864,78359105,83073552740,23204903,KSQ
001560,KR7001560002,제일연마,KOSPI,,8380,1,90,1.09,8300,8450,8300,263,2205050,82962000000,9900000,STK
036010,KR7036010007,아비코전자,KOSDAQ,우량기업부,6240,1,110,1.79,6140,6360,6140,11248,70756620,82947908160,13292934,KSQ
339950,KR7339950008,아이비김영,KOSDAQ,중견기업부,1845,1,29,1.6,1812,1875,1812,142551,262490188,82926578475,44946655,KSQ
016090,KR7016090003,대현,KOSPI,,1872,1,11,0.59,1855,1880,1855,30825,57651940,82896484320,44282310,STK
038680,KR7038680005,에스넷,KOSDAQ,중견기업부,4240,2,-15,-0.35,4255,4360,4225,7962,33830035,82890630480,19549677,KSQ
027580,KR7027580000,상보,KOSDAQ,우량기업부,1400,1,17,1.23,1383,1409,1383,112755,157858723,82853790600,59181279,KSQ
452160,KR7452160005,제이엔비,KOSDAQ,중견기업부,8610,1,110,1.29,8510,8790,8510,11066,96175750,82806907470,9617527,KSQ
010960,KR7010960003,삼호개발,KOSPI,,3300,1,25,0.76,3285,3305,3275,14051,46277130,82500000000,25000000,STK
065530,KR7065530008,와이어블,KOSDAQ,중견기업부,1560,1,3,0.19,1556,1565,1555,8899,13855013,82461600000,52860000,KSQ
123840,KR7123840001,뉴온,KOSDAQ,관리종목(소속부없음),282,3,0,0.0,287,287,276,22106,6291358,82413074490,292244945,KSQ
128660,KR7128660008,피제이메탈,KOSDAQ,우량기업부,3310,1,25,0.76,3265,3335,3265,12003,39679460,82099151390,24803369,KSQ
016880,KR7016880007,웅진,KOSPI,,1027,3,0,0.0,1027,1036,1026,24130,24870559,82085111160,79927080,STK
217190,KR7217190008,제너셈,KOSDAQ,우량기업부,9360,1,110,1.19,9300,9540,9300,5220,49121600,82079468640,8769174,KSQ
009190,KR7009190000,대양금속,KOSPI,,2065,2,-45,-2.13,2100,2120,2030,223369,460176090,81966705800,39693320,STK
101330,KR7101330009,모베이스,KOSDAQ,우량기업부,3540,1,75,2.16,3470,3550,3470,14700,51733940,81940482660,23147029,KSQ
011370,KR7011370004,서한,KOSDAQ,우량기업부,812,1,8,1.0,804,815,804,5332,4332290,81926630380,100894865,KSQ
222810,KR7222810004,세토피아,KOSDAQ,관리종목(소속부없음),1080,0,0,0.0,0,0,0,0,0,81712098000,75659350,KSQ
260660,KR7260660006,알리코제약,KOSDAQ,우량기업부,5330,1,40,0.76,5400,5420,5260,130169,695742220,81693021930,15327021,KSQ
092780,KR7092780006,동양피스톤,KOSPI,,6200,2,-100,-1.59,6300,6300,6160,5645,35102140,81644452000,13168460,STK
095270,KR7095270005,웨이브일렉트로,KOSDAQ,벤처기업부,5450,1,150,2.83,5430,5500,5330,24874,135288780,81593345200,14971256,KSQ
241770,KR7241770007,메카로,KOSDAQ,벤처기업부,8000,1,50,0.63,7910,8000,7900,174,1381500,81541120000,10192640,KSQ
355150,KR7355150004,코스텍시스,KOSDAQ,벤처기업부,10450,1,280,2.75,10200,10550,10200,8516,88663840,81482307500,7797350,KSQ
086040,KR7086040003,바이오톡스텍,KOSDAQ,벤처기업부,5100,3,0,0.0,5140,5160,5070,15317,78207220,81387059700,15958247,KSQ
225190,KR7225190008,LK삼양,KOSDAQ,중견기업부,1603,2,-38,-2.32,1616,1658,1599,261849,425000894,81349749320,50748440,KSQ
006880,KR7006880009,신송홀딩스,KOSPI,,6870,3,0,0.0,6900,6950,6860,9430,64973280,81264254460,11828858,STK
073570,KR7073570004,리튬포어스,KOSDAQ,중견기업부,2245,1,5,0.22,2260,2335,2245,165902,379556695,81245420765,36189497,KSQ
307180,KR7307180000,아이엘사이언스,KOSDAQ,벤처기업부,3040,1,5,0.16,3035,3100,3000,5692,17171065,81173161920,26701698,KSQ
104620,KR7104620000,노랑풍선,KOSDAQ,중견기업부,5120,1,40,0.79,5040,5120,5010,12035,60834810,81111685120,15842126,KSQ
383930,KR7383930005,디티앤씨알오,KOSDAQ,중견기업부,6350,1,180,2.92,6170,6430,6170,35729,227129840,81092751200,12770512,KSQ
017040,KR7017040007,광명전기,KOSPI,,1870,1,19,1.03,1852,1884,1852,60875,113913970,81041340050,43337615,STK
396300,KR7396300006,세아메카닉스,KOSDAQ,벤처기업부,3055,1,105,3.56,2950,3055,2950,65340,196931165,80925422500,26489500,KSQ
158430,KR7158430009,아톤,KOSDAQ,벤처기업부,3580,1,65,1.85,3475,3620,3465,30300,108081320,80916856920,22602474,KSQ
024910,KR7024910002,경창산업,KOSDAQ,우량기업부,2255,1,10,0.45,2250,2290,2250,26238,59524405,80771856275,35819005,KSQ
037350,KR7037350006,성도이엔지,KOSDAQ,우량기업부,5220,1,70,1.36,5100,5240,5090,114579,591978010,80753400000,15470000,KSQ
215100,KR7215100009,로보로보,KOSDAQ,벤처기업부,3960,1,100,2.59,3860,3990,3860,38966,153696150,80579877840,20348454,KSQ
021820,KR7021820006,세원정공,KOSPI,,8050,3,0,0.0,8050,8050,8000,795,6379740,80500000000,10000000,STK
005800,KR7005800008,신영와코루,KOSPI,,8940,1,10,0.11,8940,8940,8930,166,1483250,80460000000,9000000,STK
078860,KR7078860004,아이오케이,KOSDAQ,중견기업부,8760,2,-280,-3.1,9040,9060,7510,84955,693000680,80454310320,9184282,KSQ
33626K,KR733626K013,두산퓨얼셀1우,KOSPI,,6020,1,70,1.18,5880,6020,5810,3543,21021700,80452484000,13364200,STK
043910,KR7043910009,자연과환경,KOSDAQ,벤처기업부,709,1,19,2.75,691,718,688,512417,361500120,80394543013,113391457,KSQ
347000,KR7347000002,센코,KOSDAQ,기술성장기업부,2430,1,50,2.1,2385,2440,2385,23818,57419315,80202091680,33004976,KSQ
017180,KR7017180001,명문제약,KOSPI,,2360,2,-10,-0.42,2395,2430,2335,214812,513918285,80130151440,33953454,STK
048430,KR7048430003,유라테크,KOSDAQ,우량기업부,6940,2,-30,-0.43,6950,7050,6910,20904,145702970,79948800000,11520000,KSQ
331380,KR7331380006,포커스에이치엔에스,KOSDAQ,벤처기업부,4105,1,5,0.12,4115,4200,4100,46654,193810435,79743483700,19425940,KSQ
065130,KR7065130007,탑엔지니어링,KOSDAQ,중견기업부,4630,1,225,5.11,4395,4640,4395,16569,74648325,79589616660,17189982,KSQ
222160,KR7222160004,NPX,KOSDAQ,관리종목(소속부없음),8040,0,0,0.0,0,0,0,0,0,79551289560,9894439,KSQ
002230,KR7002230001,피에스텍,KOSDAQ,중견기업부,4100,2,-5,-0.12,4075,4105,4060,335,1364725,79419759300,19370673,KSQ
000590,KR7000590000,CS홀딩스,KOSPI,,68700,1,100,0.15,69100,69100,68100,191,13098900,79312913400,1154482,STK
317770,KR7317770006,엑스페릭스,KOSDAQ,벤처기업부,3445,3,0,0.0,3500,3500,3415,16265,56121975,79024531170,22938906,KSQ
900100,USU652221081,애머릿지,KOSDAQ,외국기업(소속부없음),1870,1,79,4.41,1850,1988,1850,96025,182913363,78910071130,42197899,KSQ
352910,KR7352910004,오비고,KOSDAQ,기술성장기업부,6240,1,70,1.13,6200,6300,6200,1950,12164150,78859884480,12637802,KSQ
092440,KR7092440007,기신정기,KOSPI,,2700,1,15,0.56,2705,2735,2685,23375,63278335,78840000000,29200000,STK
013870,KR7013870001,지엠비코리아,KOSPI,,4130,1,5,0.12,4130,4155,4125,1810,7471590,78768516400,19072280,STK
013360,KR7013360003,일성건설,KOSPI,,1456,1,7,0.48,1453,1477,1450,52314,76140680,78660225280,54024880,STK
039240,KR7039240007,경남스틸,KOSDAQ,우량기업부,2915,1,5,0.17,2915,2935,2905,6383,18598975,78645545660,26979604,KSQ
049550,KR7049550007,잉크테크,KOSDAQ,우량기업부,3995,2,-5,-0.13,3970,4110,3970,2788,11099310,78327076615,19606277,KSQ
004060,KR7004060000,SG세계물산,KOSPI,,386,2,-2,-0.52,390,393,385,743226,288636739,78136034560,202424960,STK
010170,KR7010170009,대한광통신,KOSDAQ,중견기업부,1046,1,5,0.48,1033,1060,1033,36838,38352362,77938679636,74511166,KSQ
037440,KR7037440005,희림,KOSDAQ,우량기업부,5590,1,120,2.19,5480,5640,5480,54399,303321300,77826635250,13922475,KSQ
088130,KR7088130000,동아엘텍,KOSDAQ,중견기업부,7290,1,60,0.83,7230,7300,7220,4052,29368820,77732818020,10662938,KSQ
114450,KR7114450000,그린생명과학,KOSDAQ,중견기업부,3885,2,-155,-3.84,3930,3980,3750,1182221,4542607665,77700000000,20000000,KSQ
187420,KR7187420005,제노포커스,KOSDAQ,기술성장기업부,3295,2,-95,-2.8,3360,3450,3260,176549,590398225,77543208705,23533599,KSQ
347740,KR7347740003,피엔케이피부임상연구센타,KOSDAQ,중견기업부,2580,2,-5,-0.19,2600,2625,2580,17122,44618330,77427286080,30010576,KSQ
041520,KR7041520008,이엘씨,KOSDAQ,중견기업부,6350,3,0,0.0,6350,6530,6240,2786,17598980,77398435500,12188730,KSQ
357250,KR7357250000,미래에셋맵스리츠,KOSPI,,3095,2,-15,-0.48,3090,3120,3090,25251,78456455,77359849975,24995105,STK
072990,KR7072990005,에이치시티,KOSDAQ,우량기업부,10610,1,100,0.95,10530,10630,10260,40718,424915370,77318688010,7287341,KSQ
180060,KR7180060006,탑선,KONEX,일반기업부,8270,2,-220,-2.59,8490,8550,8260,48,405210,77305197820,9347666,KNX
010470,KR7010470003,오리콤,KOSDAQ,우량기업부,6440,1,60,0.94,6430,6490,6420,5175,33401750,77119322000,11975050,KSQ
041650,KR7041650003,상신브레이크,KOSPI,,3575,1,15,0.42,3565,3595,3560,7080,25288925,76760433750,21471450,STK
378850,KR7378850002,화승알앤에이,KOSPI,,4040,1,50,1.25,3990,4055,3990,16235,65448075,76734236920,18993623,STK
094970,KR7094970001,제이엠티,KOSDAQ,우량기업부,4575,1,95,2.12,4600,4640,4530,15285,70332555,76623198000,16748240,KSQ
078935,KR7078931003,GS우,KOSPI,,42900,1,200,0.47,42850,43300,42250,3887,166946450,76569035400,1784826,STK
024800,KR7024800005,유성티엔에스,KOSDAQ,우량기업부,2065,1,10,0.49,2095,2095,2040,2181,4490910,76511991780,37051812,KSQ
189980,KR7189980006,흥국에프엔비,KOSDAQ,우량기업부,1906,1,9,0.47,1886,1919,1886,30839,58586563,76502698262,40137827,KSQ
155650,KR7155650005,와이엠씨,KOSDAQ,우량기업부,3925,2,-10,-0.25,3965,3975,3800,13631,53434515,76436855150,19474358,KSQ
078890,KR7078890001,가온그룹,KOSDAQ,중견기업부,4390,1,20,0.46,4390,4420,4355,9200,40329620,76430589230,17410157,KSQ
314130,KR7314130006,지놈앤컴퍼니,KOSDAQ,기술성장기업부,4995,1,25,0.5,4980,5090,4915,33730,168648600,76350752820,15285436,KSQ
171120,KR7171120009,라이온켐텍,KOSDAQ,중견기업부,2125,2,-15,-0.7,2125,2165,2100,36015,76634485,76291240000,35901760,KSQ
241790,KR7241790005,티이엠씨씨엔에스,KOSDAQ,우량기업부,7610,1,20,0.26,7550,7750,7530,7454,57008140,76120044740,10002634,KSQ
033830,KR7033830001,티비씨,KOSDAQ,중견기업부,761,1,1,0.13,754,761,754,3759,2851907,76100000000,100000000,KSQ
054930,KR7054930003,유신,KOSDAQ,우량기업부,25350,1,300,1.2,25050,25800,25050,14349,364965050,76050000000,3000000,KSQ
088340,KR7088340005,유라클,KOSDAQ,벤처기업부,17550,2,-450,-2.5,17330,18480,17150,850763,15036037040,75992693400,4330068,KSQ
203690,KR7203690003,스피어파워,KOSDAQ,벤처기업부,5690,1,130,2.34,5580,6080,5580,33721,196280460,75892366500,13337850,KSQ
442900,KR7442900007,미래에셋드림스팩1호,KOSDAQ,SPAC(소속부없음),9880,3,0,0.0,9900,9900,9880,68,672160,75878400000,7680000,KSQ
032540,KR7032540007,TJ미디어,KOSDAQ,우량기업부,5430,3,0,0.0,5430,5460,5400,436,2364050,75648636870,13931609,KSQ
075180,KR7075180000,새론오토모티브,KOSPI,,3935,1,35,0.9,3900,3940,3900,376,1467235,75552000000,19200000,STK
000157,KR7000152009,두산2우B,KOSPI,,84600,2,-400,-0.47,86200,86200,84600,279,23766300,75551014800,893038,STK
