"행정구역(시군구)별","성별","연령별","항목","단위","2023 년",
"상록구","계","10 - 14세","주민등록연앙인구[명]","명","14312.5",
"상록구","계","15 - 19세","주민등록연앙인구[명]","명","16627",
"상록구","계","20 - 24세","주민등록연앙인구[명]","명","24764.5",
"상록구","계","25 - 29세","주민등록연앙인구[명]","명","27926.5",
"상록구","계","30 - 34세","주민등록연앙인구[명]","명","23279",
"상록구","계","35 - 39세","주민등록연앙인구[명]","명","18958.5",
"상록구","계","40 - 44세","주민등록연앙인구[명]","명","23817.5",
"상록구","계","45 - 49세","주민등록연앙인구[명]","명","26883",
"상록구","계","50 - 54세","주민등록연앙인구[명]","명","34745",
"상록구","계","55 - 59세","주민등록연앙인구[명]","명","32811",
"상록구","계","60 - 64세","주민등록연앙인구[명]","명","28584",
"상록구","계","65 - 69세","주민등록연앙인구[명]","명","17546.5",
"상록구","계","70 - 74세","주민등록연앙인구[명]","명","9965.5",
"상록구","계","75 - 79세","주민등록연앙인구[명]","명","7599",
"상록구","계","80세 이상","주민등록연앙인구[명]","명","10942.5",
"상록구","계","80 - 84세","주민등록연앙인구[명]","명","6130.5",
"상록구","계","85세 이상","주민등록연앙인구[명]","명","4812",
"상록구","계","85 - 89세","주민등록연앙인구[명]","명","3352",
"상록구","계","90 - 94세","주민등록연앙인구[명]","명","1162",
"상록구","계","95 - 99세","주민등록연앙인구[명]","명","262.5",
"상록구","계","100세 이상","주민등록연앙인구[명]","명","35.5",
"상록구","남자","계","주민등록연앙인구[명]","명","171945.5",
"상록구","남자","0 - 4세","주민등록연앙인구[명]","명","3790",
"상록구","남자","5 - 9세","주민등록연앙인구[명]","명","5868.5",
"상록구","남자","10 - 14세","주민등록연앙인구[명]","명","7340.5",
"상록구","남자","15 - 19세","주민등록연앙인구[명]","명","8493",
"상록구","남자","20 - 24세","주민등록연앙인구[명]","명","12853.5",
"상록구","남자","25 - 29세","주민등록연앙인구[명]","명","15138",
"상록구","남자","30 - 34세","주민등록연앙인구[명]","명","12912.5",
"상록구","남자","35 - 39세","주민등록연앙인구[명]","명","10147",
"상록구","남자","40 - 44세","주민등록연앙인구[명]","명","12393.5",
"상록구","남자","45 - 49세","주민등록연앙인구[명]","명","13653.5",
"상록구","남자","50 - 54세","주민등록연앙인구[명]","명","17117.5",
"상록구","남자","55 - 59세","주민등록연앙인구[명]","명","16656",
"상록구","남자","60 - 64세","주민등록연앙인구[명]","명","15109",
"상록구","남자","65 - 69세","주민등록연앙인구[명]","명","8989.5",
"상록구","남자","70 - 74세","주민등록연앙인구[명]","명","4733",
"상록구","남자","75 - 79세","주민등록연앙인구[명]","명","3226",
"상록구","남자","80세 이상","주민등록연앙인구[명]","명","3524.5",
"상록구","남자","80 - 84세","주민등록연앙인구[명]","명","2214",
"상록구","남자","85세 이상","주민등록연앙인구[명]","명","1310.5",
"상록구","남자","85 - 89세","주민등록연앙인구[명]","명","977",
"상록구","남자","90 - 94세","주민등록연앙인구[명]","명","290.5",
"상록구","남자","95 - 99세","주민등록연앙인구[명]","명","40.5",
"상록구","남자","100세 이상","주민등록연앙인구[명]","명","2.5",
"상록구","여자","계","주민등록연앙인구[명]","명","165687",
"상록구","여자","0 - 4세","주민등록연앙인구[명]","명","3660",
"상록구","여자","5 - 9세","주민등록연앙인구[명]","명","5552",
"상록구","여자","10 - 14세","주민등록연앙인구[명]","명","6972",
"상록구","여자","15 - 19세","주민등록연앙인구[명]","명","8134",
"상록구","여자","20 - 24세","주민등록연앙인구[명]","명","11911",
"상록구","여자","25 - 29세","주민등록연앙인구[명]","명","12788.5",
"상록구","여자","30 - 34세","주민등록연앙인구[명]","명","10366.5",
"상록구","여자","35 - 39세","주민등록연앙인구[명]","명","8811.5",
"상록구","여자","40 - 44세","주민등록연앙인구[명]","명","11424",
"상록구","여자","45 - 49세","주민등록연앙인구[명]","명","13229.5",
"상록구","여자","50 - 54세","주민등록연앙인구[명]","명","17627.5",
"상록구","여자","55 - 59세","주민등록연앙인구[명]","명","16155",
"상록구","여자","60 - 64세","주민등록연앙인구[명]","명","13475",
"상록구","여자","65 - 69세","주민등록연앙인구[명]","명","8557",
"상록구","여자","70 - 74세","주민등록연앙인구[명]","명","5232.5",
"상록구","여자","75 - 79세","주민등록연앙인구[명]","명","4373",
"상록구","여자","80세 이상","주민등록연앙인구[명]","명","7418",
"상록구","여자","80 - 84세","주민등록연앙인구[명]","명","3916.5",
"상록구","여자","85세 이상","주민등록연앙인구[명]","명","3501.5",
"상록구","여자","85 - 89세","주민등록연앙인구[명]","명","2375",
"상록구","여자","90 - 94세","주민등록연앙인구[명]","명","871.5",
"상록구","여자","95 - 99세","주민등록연앙인구[명]","명","222",
"상록구","여자","100세 이상","주민등록연앙인구[명]","명","33",
"단원구","계","계","주민등록연앙인구[명]","명","294049",
"단원구","계","0 - 4세","주민등록연앙인구[명]","명","7883.5",
"단원구","계","5 - 9세","주민등록연앙인구[명]","명","10068",
"단원구","계","10 - 14세","주민등록연앙인구[명]","명","12266",
"단원구","계","15 - 19세","주민등록연앙인구[명]","명","14128",
"단원구","계","20 - 24세","주민등록연앙인구[명]","명","19612",
"단원구","계","25 - 29세","주민등록연앙인구[명]","명","24128",
"단원구","계","30 - 34세","주민등록연앙인구[명]","명","22107",
"단원구","계","35 - 39세","주민등록연앙인구[명]","명","18416",
"단원구","계","40 - 44세","주민등록연앙인구[명]","명","21690.5",
"단원구","계","45 - 49세","주민등록연앙인구[명]","명","23432",
"단원구","계","50 - 54세","주민등록연앙인구[명]","명","29159",
"단원구","계","55 - 59세","주민등록연앙인구[명]","명","27969.5",
"단원구","계","60 - 64세","주민등록연앙인구[명]","명","25278.5",
"단원구","계","65 - 69세","주민등록연앙인구[명]","명","15497",
"단원구","계","70 - 74세","주민등록연앙인구[명]","명","8680.5",
"단원구","계","75 - 79세","주민등록연앙인구[명]","명","5698.5",
"단원구","계","80세 이상","주민등록연앙인구[명]","명","8035",
"단원구","계","80 - 84세","주민등록연앙인구[명]","명","4370.5",
"단원구","계","85세 이상","주민등록연앙인구[명]","명","3664.5",
"단원구","계","85 - 89세","주민등록연앙인구[명]","명","2560.5",
"단원구","계","90 - 94세","주민등록연앙인구[명]","명","875.5",
"단원구","계","95 - 99세","주민등록연앙인구[명]","명","203.5",
"단원구","계","100세 이상","주민등록연앙인구[명]","명","25",
"단원구","남자","계","주민등록연앙인구[명]","명","151307",
"단원구","남자","0 - 4세","주민등록연앙인구[명]","명","4039",
"단원구","남자","5 - 9세","주민등록연앙인구[명]","명","5122",
"단원구","남자","10 - 14세","주민등록연앙인구[명]","명","6344",
"단원구","남자","15 - 19세","주민등록연앙인구[명]","명","7309.5",
"단원구","남자","20 - 24세","주민등록연앙인구[명]","명","10269",
"단원구","남자","25 - 29세","주민등록연앙인구[명]","명","13050",
"단원구","남자","30 - 34세","주민등록연앙인구[명]","명","12115",
"단원구","남자","35 - 39세","주민등록연앙인구[명]","명","10074.5",
"단원구","남자","40 - 44세","주민등록연앙인구[명]","명","11575.5",
"단원구","남자","45 - 49세","주민등록연앙인구[명]","명","12009",
"단원구","남자","50 - 54세","주민등록연앙인구[명]","명","14410",
"단원구","남자","55 - 59세","주민등록연앙인구[명]","명","14303",
"단원구","남자","60 - 64세","주민등록연앙인구[명]","명","13347",
"단원구","남자","65 - 69세","주민등록연앙인구[명]","명","7984",
"단원구","남자","70 - 74세","주민등록연앙인구[명]","명","4238",
"단원구","남자","75 - 79세","주민등록연앙인구[명]","명","2555",
"단원구","남자","80세 이상","주민등록연앙인구[명]","명","2562.5",
"단원구","남자","80 - 84세","주민등록연앙인구[명]","명","1638.5",
"단원구","남자","85세 이상","주민등록연앙인구[명]","명","924",
"단원구","남자","85 - 89세","주민등록연앙인구[명]","명","712.5",
"단원구","남자","90 - 94세","주민등록연앙인구[명]","명","173.5",
"단원구","남자","95 - 99세","주민등록연앙인구[명]","명","32.5",
"단원구","남자","100세 이상","주민등록연앙인구[명]","명","5.5",
"단원구","여자","계","주민등록연앙인구[명]","명","142742",
"단원구","여자","0 - 4세","주민등록연앙인구[명]","명","3844.5",
"단원구","여자","5 - 9세","주민등록연앙인구[명]","명","4946",
"단원구","여자","10 - 14세","주민등록연앙인구[명]","명","5922",
"단원구","여자","15 - 19세","주민등록연앙인구[명]","명","6818.5",
"단원구","여자","20 - 24세","주민등록연앙인구[명]","명","9343",
"단원구","여자","25 - 29세","주민등록연앙인구[명]","명","11078",
"단원구","여자","30 - 34세","주민등록연앙인구[명]","명","9992",
"단원구","여자","35 - 39세","주민등록연앙인구[명]","명","8341.5",
"단원구","여자","40 - 44세","주민등록연앙인구[명]","명","10115",
"단원구","여자","45 - 49세","주민등록연앙인구[명]","명","11423",
"단원구","여자","50 - 54세","주민등록연앙인구[명]","명","14749",
"단원구","여자","55 - 59세","주민등록연앙인구[명]","명","13666.5",
"단원구","여자","60 - 64세","주민등록연앙인구[명]","명","11931.5",
"단원구","여자","65 - 69세","주민등록연앙인구[명]","명","7513",
"단원구","여자","70 - 74세","주민등록연앙인구[명]","명","4442.5",
"단원구","여자","75 - 79세","주민등록연앙인구[명]","명","3143.5",
"단원구","여자","80세 이상","주민등록연앙인구[명]","명","5472.5",
"단원구","여자","80 - 84세","주민등록연앙인구[명]","명","2732",
"단원구","여자","85세 이상","주민등록연앙인구[명]","명","2740.5",
"단원구","여자","85 - 89세","주민등록연앙인구[명]","명","1848",
"단원구","여자","90 - 94세","주민등록연앙인구[명]","명","702",
"단원구","여자","95 - 99세","주민등록연앙인구[명]","명","171",
"단원구","여자","100세 이상","주민등록연앙인구[명]","명","19.5",
"고양시","계","계","주민등록연앙인구[명]","명","1069377.5",
"고양시","계","0 - 4세","주민등록연앙인구[명]","명","29336.5",
"고양시","계","5 - 9세","주민등록연앙인구[명]","명","42731",
"고양시","계","10 - 14세","주민등록연앙인구[명]","명","49278.5",
"고양시","계","15 - 19세","주민등록연앙인구[명]","명","50522",
"고양시","계","20 - 24세","주민등록연앙인구[명]","명","62768.5",
"고양시","계","25 - 29세","주민등록연앙인구[명]","명","74083",
"고양시","계","30 - 34세","주민등록연앙인구[명]","명","73336.5",
"고양시","계","35 - 39세","주민등록연앙인구[명]","명","69336",
"고양시","계","40 - 44세","주민등록연앙인구[명]","명","83786.5",
"고양시","계","45 - 49세","주민등록연앙인구[명]","명","85697",
"고양시","계","50 - 54세","주민등록연앙인구[명]","명","104609",
